"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.137491,0.137491,0.137491,0.137491,0.137491,0.137491,0.137491,0.137491,0.137491,0.137491,0.137491,0.137491,0.137491,0.137491,0.137491
"SD",0.137491,0.137491,0.274981,0.412472,0.549962,0.687453,0.824944,0.962434,1.09992,1.23742,1.37491,1.5124,1.64989,1.78738,1.92487
"Expected_age",0.479294,1.43788,2.39647,3.35506,4.31365,5.27223,6.23082,7.18941,8.148,9.10658,10.0652,11.0238,11.9823,12.9409,13.8995
