"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.113939,0.113939,0.113939,0.113939,0.113939,0.113939,0.113939,0.113939,0.113939,0.113939,0.113939,0.113939,0.113939,0.113939,0.113939
"SD",0.113939,0.113939,0.227879,0.341818,0.455757,0.569697,0.683636,0.797576,0.911515,1.02545,1.13939,1.25333,1.36727,1.48121,1.59515
"Expected_age",0.872259,1.79226,2.7221,3.66189,4.61172,5.57172,6.54198,7.52262,8.51374,9.51547,10.5279,11.5512,12.5854,13.6307,14.6871
