"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.00100002,0.00100002,0.000501981,0.000339964,0.000271077,0.000268955,0.000399665,0.000950957,0.00298462,0.0103898,0.0375064,0.137595,0.509754,1.90243,7.14286
"SD",0.00100002,0.00100002,0.00100396,0.00101989,0.00108431,0.00134478,0.00239799,0.0066567,0.023877,0.0935079,0.375064,1.51355,6.11705,24.7315,100
"Expected_age",0.49045,1.47135,2.45225,3.43315,4.41405,5.39495,6.37585,7.35675,8.33765,9.31855,10.2995,11.2804,12.2613,13.2422,14.2231
