"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.152273,0.152273,0.152273,0.152273,0.152273,0.152273,0.152273,0.152273,0.152273,0.152273,0.152273,0.152273,0.152273,0.152273,0.152273
"SD",0.152273,0.152273,0.304547,0.45682,0.609094,0.761367,0.913641,1.06591,1.21819,1.37046,1.52273,1.67501,1.82728,1.97955,2.13183
"Expected_age",0.493759,1.48128,2.46879,3.45631,4.44383,5.43134,6.41886,7.40638,8.3939,9.38141,10.3689,11.3564,12.344,13.3315,14.319
