"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.0903099,0.0903099,0.0903099,0.0903099,0.0903099,0.0903099,0.0903099,0.0903099,0.0903099,0.0903099,0.0903099,0.0903099,0.0903099,0.0903099,0.0903099
"SD",0.0903099,0.0903099,0.18062,0.27093,0.36124,0.45155,0.541859,0.632169,0.722479,0.812789,0.903099,0.993409,1.08372,1.17403,1.26434
"Expected_age",0.516389,1.5119,2.51174,3.51594,4.52452,5.53749,6.55487,7.57668,8.60295,9.63369,10.6689,11.7086,12.7529,13.8017,14.8551
