"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.0298958,0.0298958,0.0298958,0.0298958,0.0298958,0.0298958,0.0298958,0.0298958,0.0298958,0.0298958,0.0298958,0.0298958,0.0298958,0.0298958,0.0298958
"SD",0.0298958,0.0298958,0.0597915,0.0896873,0.119583,0.149479,0.179375,0.20927,0.239166,0.269062,0.298958,0.328853,0.358749,0.388645,0.418541
"Expected_age",0.573552,1.35655,2.21412,3.15335,4.18203,5.30867,6.54259,7.89403,9.37416,10.9952,12.7707,14.7152,16.8449,19.1775,21.7321
