"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.0624355,0.0624355,0.104601,0.117146,0.122321,0.124575,0.12539,0.125401,0.124925,0.124138,0.123144,0.122011,0.120782,0.119487,0.118148
"SD",0.0624355,0.0624355,0.209203,0.351439,0.489283,0.622873,0.752337,0.877805,0.9994,1.11724,1.23144,1.34212,1.44938,1.55333,1.65407
"Expected_age",0.506494,1.51948,2.53247,3.54546,4.55845,5.57143,6.58442,7.59741,8.6104,9.62339,10.6364,11.6494,12.6624,13.6753,14.6883
