"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.111733,0.111733,0.111733,0.111733,0.111733,0.111733,0.111733,0.111733,0.111733,0.111733,0.111733,0.111733,0.111733,0.111733,0.111733
"SD",0.111733,0.111733,0.223467,0.3352,0.446934,0.558667,0.6704,0.782134,0.893867,1.0056,1.11733,1.22907,1.3408,1.45253,1.56427
"Expected_age",0.924541,1.81527,2.7244,3.65233,4.59945,5.56614,6.55281,7.55989,8.58777,9.63691,10.7077,11.8007,12.9163,14.0549,15.217
