"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.26519,0.26519,0.175301,0.128084,0.103281,0.090253,0.0834094,0.0798146,0.0779264,0.0769345,0.0764134,0.0761398,0.075996,0.0759205,0.0758808
"SD",0.26519,0.26519,0.350602,0.384251,0.413125,0.451265,0.500457,0.558702,0.623411,0.69241,0.764134,0.837537,0.911952,0.986966,1.06233
"Expected_age",0.477609,1.43283,2.38804,3.34326,4.29848,5.2537,6.20892,7.16413,8.11935,9.07457,10.0298,10.985,11.9402,12.8954,13.8507
