"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.248008,0.248008,0.211343,0.185741,0.167865,0.155383,0.146667,0.140581,0.136331,0.133364,0.131292,0.129845,0.128835,0.12813,0.127637
"SD",0.248008,0.248008,0.422685,0.557224,0.671459,0.776913,0.88,0.984065,1.09065,1.20028,1.31292,1.4283,1.54602,1.66569,1.78692
"Expected_age",0.514451,1.54335,2.57226,3.60116,4.63006,5.65896,6.68787,7.71677,8.74567,9.77457,10.8035,11.8324,12.8613,13.8902,14.9191
