"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.130166,0.130166,0.130166,0.130166,0.130166,0.130166,0.130166,0.130166,0.130166,0.130166,0.130166,0.130166,0.130166,0.130166,0.130166
"SD",0.130166,0.130166,0.260332,0.390498,0.520663,0.650829,0.780995,0.911161,1.04133,1.17149,1.30166,1.43182,1.56199,1.69216,1.82232
"Expected_age",0.157893,1.26165,2.32974,3.36333,4.36352,5.33139,6.268,7.17434,8.0514,8.90012,9.72142,10.5162,11.2853,12.0295,12.7497
