"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.198095,0.198095,0.143511,0.116175,0.097766,0.084097,0.0734722,0.0649867,0.05808,0.0523747,0.0476028,0.0435681,0.040123,0.0371551,0.0345773
"SD",0.198095,0.198095,0.287021,0.348526,0.391064,0.420485,0.440833,0.454907,0.46464,0.471372,0.476028,0.479249,0.481476,0.483016,0.484082
"Expected_age",0.671087,1.59219,2.53499,3.50002,4.48779,5.49884,6.53371,7.59298,8.67721,9.78699,10.9229,12.0856,13.2758,14.4939,15.7408
