"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.230848,0.230848,0.131734,0.101784,0.0897836,0.0856386,0.0861447,0.0901044,0.0971171,0.107186,0.120573,0.137752,0.159394,0.186391,0.219886
"SD",0.230848,0.230848,0.263468,0.305352,0.359134,0.428193,0.516868,0.630731,0.776937,0.964672,1.20573,1.51527,1.91273,2.42308,3.07841
"Expected_age",0.486513,1.45954,2.43256,3.40559,4.37862,5.35164,6.32467,7.29769,8.27072,9.24375,10.2168,11.1898,12.1628,13.1358,14.1089
