"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.089937,0.089937,0.089937,0.089937,0.089937,0.089937,0.089937,0.089937,0.089937,0.089937,0.089937,0.089937,0.089937,0.089937,0.089937
"SD",0.089937,0.089937,0.179874,0.269811,0.359748,0.449685,0.539622,0.629559,0.719496,0.809433,0.89937,0.989307,1.07924,1.16918,1.25912
"Expected_age",0.486665,1.45999,2.43332,3.40665,4.37998,5.35331,6.32664,7.29997,8.2733,9.24663,10.22,11.1933,12.1666,13.1399,14.1133
