"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.136039,0.136039,0.126281,0.118205,0.111521,0.105989,0.101411,0.0976218,0.094486,0.0918908,0.0897429,0.0879652,0.086494,0.0852764,0.0842688
"SD",0.136039,0.136039,0.252562,0.354614,0.446083,0.529945,0.608465,0.683353,0.755888,0.827017,0.897429,0.967618,1.03793,1.10859,1.17976
"Expected_age",0.871132,1.77319,2.69402,3.63402,4.59359,5.57313,6.57306,7.5938,8.63579,9.69948,10.7853,11.8937,13.0252,14.1803,15.3594
