"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.0923834,0.0923834,0.0923834,0.0923834,0.0923834,0.0923834,0.0923834,0.0923834,0.0923834,0.0923834,0.0923834,0.0923834,0.0923834,0.0923834,0.0923834
"SD",0.0923834,0.0923834,0.184767,0.27715,0.369533,0.461917,0.5543,0.646684,0.739067,0.83145,0.923834,1.01622,1.1086,1.20098,1.29337
"Expected_age",0.5038,1.5114,2.519,3.5266,4.5342,5.54181,6.54941,7.55701,8.56461,9.57221,10.5798,11.5874,12.595,13.6026,14.6102
