"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.22384,0.22384,0.153159,0.132533,0.124657,0.122088,0.122365,0.124451,0.127842,0.132279,0.137619,0.14379,0.150761,0.158527,0.167103
"SD",0.22384,0.22384,0.306318,0.3976,0.498628,0.610442,0.734192,0.871155,1.02274,1.19051,1.37619,1.58169,1.80913,2.06085,2.33945
"Expected_age",0.783889,1.6668,2.57959,3.52325,4.49884,5.50743,6.55014,7.62813,8.74258,9.89474,11.0859,12.3173,13.5904,14.9066,16.2672
