"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.308173,0.308173,0.181282,0.141662,0.124156,0.115767,0.112197,0.111638,0.113216,0.116482,0.1212,0.127257,0.134615,0.143289,0.153333
"SD",0.308173,0.308173,0.362564,0.424986,0.496622,0.578835,0.673184,0.781463,0.905728,1.04834,1.212,1.39983,1.61538,1.86276,2.14666
"Expected_age",0.479292,1.43788,2.39646,3.35504,4.31363,5.27221,6.23079,7.18938,8.14796,9.10654,10.0651,11.0237,11.9823,12.9409,13.8995
