"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.0566266,0.0566266,0.0566266,0.0566266,0.0566266,0.0566266,0.0566266,0.0566267,0.056627,0.0566319,0.0566975,0.0575713,0.0692197,0.224498,2.29443
"SD",0.0566266,0.0566266,0.113253,0.16988,0.226507,0.283133,0.33976,0.396387,0.453016,0.509688,0.566975,0.633284,0.830636,2.91847,32.122
"Expected_age",-0.462862,0.792162,2.01865,3.21725,4.38859,5.53331,6.65199,7.74524,8.81362,9.85772,10.8781,11.8752,12.8497,13.802,14.7327
