"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.258686,0.258686,0.170189,0.137633,0.125656,0.12125,0.11963,0.119033,0.118814,0.118733,0.118704,0.118693,0.118689,0.118687,0.118687
"SD",0.258686,0.258686,0.340378,0.412899,0.502626,0.606252,0.717777,0.833233,0.950511,1.0686,1.18704,1.30562,1.42426,1.54293,1.66161
"Expected_age",0.505637,1.51691,2.52819,3.53946,4.55074,5.56201,6.57328,7.58456,8.59583,9.60711,10.6184,11.6297,12.6409,13.6522,14.6635
