"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.132908,0.132908,0.132908,0.132908,0.132908,0.132908,0.132908,0.132908,0.132908,0.132908,0.132908,0.132908,0.132908,0.132908,0.132908
"SD",0.132908,0.132908,0.265817,0.398725,0.531633,0.664542,0.79745,0.930358,1.06327,1.19617,1.32908,1.46199,1.5949,1.72781,1.86072
"Expected_age",0.480011,1.44003,2.40005,3.36007,4.3201,5.28012,6.24014,7.20016,8.16018,9.1202,10.0802,11.0402,12.0003,12.9603,13.9203
