"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.100819,0.100819,0.100819,0.100819,0.100819,0.100819,0.100819,0.100819,0.100819,0.100819,0.100819,0.100819,0.100819,0.100819,0.100819
"SD",0.100819,0.100819,0.201638,0.302457,0.403276,0.504096,0.604915,0.705734,0.806553,0.907372,1.00819,1.10901,1.20983,1.31065,1.41147
"Expected_age",0.381131,1.36075,2.35016,3.34946,4.35873,5.37809,6.40763,7.44746,8.49768,9.55839,10.6297,11.7117,12.8045,13.9083,15.023
