"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.349918,0.349918,0.175468,0.117795,0.0898196,0.0746938,0.0679385,0.0699818,0.0859824,0.129388,0.231192,0.461293,0.977013,2.13332,4.73377
"SD",0.349918,0.349918,0.350935,0.353384,0.359278,0.373469,0.407631,0.489872,0.687859,1.16449,2.31192,5.07423,11.7242,27.7331,66.2728
"Expected_age",0.475504,1.42651,2.37752,3.32853,4.27954,5.23055,6.18156,7.13257,8.08358,9.03458,9.98559,10.9366,11.8876,12.8386,13.7896
