"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.226637,0.226637,0.181765,0.153765,0.136294,0.125392,0.118589,0.114344,0.111695,0.110043,0.109011,0.108368,0.107966,0.107716,0.107559
"SD",0.226637,0.226637,0.363529,0.461295,0.545174,0.626958,0.711534,0.800409,0.893564,0.990384,1.09011,1.19205,1.2956,1.4003,1.50583
"Expected_age",0.20997,1.32889,2.39881,3.42187,4.40013,5.33555,6.23,7.08529,7.90311,8.68513,9.43289,10.1479,10.8316,11.4854,12.1105
