"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.0952652,0.0952652,0.0952652,0.0952652,0.0952652,0.0952652,0.0952652,0.0952652,0.0952652,0.0952652,0.0952652,0.0952652,0.0952652,0.0952652,0.0952652
"SD",0.0952652,0.0952652,0.19053,0.285796,0.381061,0.476326,0.571591,0.666857,0.762122,0.857387,0.952652,1.04792,1.14318,1.23845,1.33371
"Expected_age",0.484325,1.45298,2.42163,3.39028,4.35893,5.32758,6.29623,7.26488,8.23353,9.20218,10.1708,11.1395,12.1081,13.0768,14.0454
