"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.134314,0.134314,0.11891,0.108226,0.100816,0.0956763,0.0921113,0.0896386,0.0879235,0.086734,0.0859089,0.0853366,0.0849396,0.0846643,0.0844733
"SD",0.134314,0.134314,0.237821,0.324679,0.403265,0.478382,0.552668,0.62747,0.703388,0.780606,0.859089,0.938702,1.01928,1.10064,1.18263
"Expected_age",0.511823,1.53547,2.55911,3.58276,4.6064,5.63005,6.65369,7.67734,8.70098,9.72463,10.7483,11.7719,12.7956,13.8192,14.8429
