"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.00655986,0.00655986,0.00327994,0.00218665,0.00164003,0.00131211,0.00109362,0.000937849,0.000821696,0.000732978,0.000665941,0.000620735,0.000606877,0.000654373,0.000843239
"SD",0.00655986,0.00655986,0.00655989,0.00655995,0.00656011,0.00656055,0.00656174,0.00656494,0.00657357,0.00659681,0.00665941,0.00682809,0.00728253,0.00850685,0.0118054
"Expected_age",0.521739,1.56522,2.6087,3.65217,4.69565,5.73913,6.78261,7.82609,8.86957,9.91304,10.9565,12,13.0435,14.087,15.1304
