"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.176973,0.176973,0.176973,0.176973,0.176973,0.176973,0.176973,0.176973,0.176973,0.176973,0.176973,0.176973,0.176973,0.176973,0.176973
"SD",0.176973,0.176973,0.353946,0.53092,0.707893,0.884866,1.06184,1.23881,1.41579,1.59276,1.76973,1.9467,2.12368,2.30065,2.47762
"Expected_age",0.521326,1.56398,2.60663,3.64928,4.69193,5.73459,6.77724,7.81989,8.86254,9.9052,10.9478,11.9905,13.0332,14.0758,15.1185
