"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.251293,0.251293,0.174895,0.14679,0.136451,0.132647,0.131248,0.130733,0.130544,0.130474,0.130448,0.130439,0.130435,0.130434,0.130434
"SD",0.251293,0.251293,0.349791,0.44037,0.545803,0.663235,0.787487,0.915131,1.04435,1.17427,1.30448,1.43483,1.56523,1.69564,1.82607
"Expected_age",0.506515,1.51955,2.53258,3.54561,4.55864,5.57167,6.5847,7.59773,8.61076,9.62379,10.6368,11.6498,12.6629,13.6759,14.6889
