"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.238707,0.238707,0.18538,0.15471,0.137071,0.126925,0.121091,0.117735,0.115805,0.114695,0.114056,0.113689,0.113478,0.113356,0.113286
"SD",0.238707,0.238707,0.37076,0.46413,0.548282,0.634627,0.726543,0.824143,0.926437,1.03225,1.14056,1.25058,1.36173,1.47363,1.58601
"Expected_age",0.47987,1.43961,2.39935,3.35909,4.31883,5.27857,6.23831,7.19805,8.15779,9.11753,10.0773,11.037,11.9968,12.9565,13.9162
