"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.260257,0.260257,0.176975,0.149017,0.134892,0.1263,0.120475,0.116233,0.112979,0.110386,0.108254,0.10646,0.104917,0.10357,0.102375
"SD",0.260257,0.260257,0.353949,0.447052,0.539567,0.6315,0.722853,0.81363,0.903836,0.993473,1.08254,1.17106,1.25901,1.34641,1.43325
"Expected_age",0.219292,1.33341,2.39997,3.421,4.39844,5.33416,6.22994,7.08747,7.90841,8.6943,9.44664,10.1669,10.8563,11.5164,12.1483
