"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.119544,0.119544,0.119544,0.119544,0.119544,0.119544,0.119544,0.119544,0.119544,0.119544,0.119544,0.119544,0.119544,0.119544,0.119544
"SD",0.119544,0.119544,0.239087,0.358631,0.478174,0.597718,0.717262,0.836805,0.956349,1.07589,1.19544,1.31498,1.43452,1.55407,1.67361
"Expected_age",0.505625,1.51688,2.52813,3.53938,4.55063,5.56188,6.57313,7.58438,8.59563,9.60688,10.6181,11.6294,12.6406,13.6519,14.6631
