"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.282719,0.282719,0.188856,0.153737,0.140597,0.135681,0.133842,0.133153,0.132896,0.1328,0.132764,0.13275,0.132745,0.132743,0.132742
"SD",0.282719,0.282719,0.377712,0.461212,0.56239,0.678406,0.80305,0.932074,1.06317,1.1952,1.32764,1.46025,1.59294,1.72566,1.85839
"Expected_age",0.490237,1.47071,2.45118,3.43166,4.41213,5.39261,6.37308,7.35355,8.33403,9.3145,10.295,11.2754,12.2559,13.2364,14.2169
