"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.112246,0.112246,0.112246,0.112246,0.112246,0.112246,0.112246,0.112246,0.112246,0.112246,0.112246,0.112246,0.112246,0.112246,0.112246
"SD",0.112246,0.112246,0.224492,0.336738,0.448983,0.561229,0.673475,0.785721,0.897967,1.01021,1.12246,1.2347,1.34695,1.4592,1.57144
"Expected_age",0.500815,1.50245,2.50408,3.50571,4.50734,5.50897,6.5106,7.51223,8.51386,9.51549,10.5171,11.5188,12.5204,13.522,14.5236
