"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.0417376,0.0417376,0.0933089,0.112281,0.11926,0.121828,0.122772,0.12312,0.123248,0.123295,0.123312,0.123318,0.123321,0.123322,0.123322
"SD",0.0417376,0.0417376,0.186618,0.336843,0.477041,0.609139,0.736635,0.861839,0.985982,1.10965,1.23312,1.3565,1.47985,1.60318,1.72651
"Expected_age",0.220503,1.32804,2.4207,3.4987,4.56222,5.61146,6.64661,7.66786,8.6754,9.6694,10.6501,11.6176,12.5721,13.5138,14.4428
