"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.236671,0.236671,0.19007,0.15666,0.132707,0.115534,0.103222,0.0943946,0.0880661,0.0835288,0.0802759,0.0779437,0.0762717,0.0750729,0.0742135
"SD",0.236671,0.236671,0.380141,0.469981,0.530828,0.57767,0.61933,0.660762,0.704528,0.751759,0.802759,0.857381,0.91526,0.975948,1.03899
"Expected_age",0.479068,1.4372,2.39534,3.35348,4.31161,5.26975,6.22789,7.18602,8.14416,9.10229,10.0604,11.0186,11.9767,12.9348,13.893
