"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.138673,0.138673,0.138673,0.138673,0.138674,0.138675,0.138681,0.138711,0.138861,0.139606,0.143321,0.161824,0.25399,0.713093,2.99999
"SD",0.138673,0.138673,0.277347,0.41602,0.554695,0.693375,0.832086,0.970977,1.11089,1.25646,1.43321,1.78006,3.04788,9.2702,41.9999
"Expected_age",0.953448,1.80955,2.68631,3.58423,4.50381,5.44558,6.41008,7.39786,8.40947,9.44549,10.5065,11.5931,12.706,13.8457,15.0129
