"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.235599,0.235599,0.162991,0.128244,0.10573,0.0895478,0.077312,0.0677656,0.0601469,0.0539562,0.0488485,0.0445779,0.0409645,0.0378742,0.0352056
"SD",0.235599,0.235599,0.325983,0.384732,0.422918,0.447739,0.463872,0.474359,0.481175,0.485606,0.488485,0.490357,0.491574,0.492365,0.492879
"Expected_age",0.804123,1.67264,2.57115,3.50067,4.46228,5.45709,6.48625,7.55093,8.65237,9.79184,10.9706,12.1901,13.4517,14.7569,16.1071
