"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.133955,0.133955,0.133955,0.133955,0.133955,0.133955,0.133955,0.133955,0.133955,0.133955,0.133955,0.133955,0.133955,0.133955,0.133955
"SD",0.133955,0.133955,0.267911,0.401866,0.535822,0.669777,0.803733,0.937688,1.07164,1.2056,1.33955,1.47351,1.60747,1.74142,1.87538
"Expected_age",0.506275,1.51882,2.53137,3.54392,4.55647,5.56902,6.58157,7.59412,8.60667,9.61922,10.6318,11.6443,12.6569,13.6694,14.682
