"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.264871,0.264871,0.178808,0.1504,0.136409,0.128185,0.122847,0.119159,0.116502,0.114535,0.113051,0.111918,0.111051,0.110388,0.109886
"SD",0.264871,0.264871,0.357615,0.451201,0.545636,0.640927,0.737083,0.834111,0.932019,1.03081,1.13051,1.2311,1.33261,1.43504,1.5384
"Expected_age",0.479834,1.4395,2.39917,3.35884,4.3185,5.27817,6.23784,7.19751,8.15718,9.11684,10.0765,11.0362,11.9958,12.9555,13.9152
