"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.275232,0.275232,0.18749,0.158199,0.14352,0.134686,0.128775,0.124534,0.121337,0.118836,0.116821,0.115162,0.113768,0.112578,0.111549
"SD",0.275232,0.275232,0.37498,0.474596,0.574079,0.673431,0.772651,0.871739,0.970695,1.06952,1.16821,1.26678,1.36521,1.46351,1.56168
"Expected_age",0.489695,1.46908,2.44847,3.42786,4.40725,5.38664,6.36603,7.34542,8.32481,9.3042,10.2836,11.263,12.2424,13.2218,14.2012
