"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.00100025,0.00100025,0.0537331,0.0774469,0.088111,0.0929066,0.0950631,0.0960329,0.0964691,0.0966652,0.0967534,0.096793,0.0968109,0.0968189,0.0968225
"SD",0.00100025,0.00100025,0.107466,0.232341,0.352444,0.464533,0.570379,0.672231,0.771753,0.869987,0.967534,1.06472,1.16173,1.25865,1.35552
"Expected_age",0.485806,1.45742,2.42903,3.40064,4.37225,5.34387,6.31548,7.28709,8.2587,9.23032,10.2019,11.1735,12.1452,13.1168,14.0884
