"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.210007,0.210007,0.12134,0.0934739,0.0810048,0.0748763,0.0720928,0.0713941,0.0721733,0.0741175,0.0770642,0.0809361,0.0857098,0.0913986,0.0980442
"SD",0.210007,0.210007,0.24268,0.280422,0.324019,0.374381,0.432557,0.499758,0.577386,0.667058,0.770642,0.890298,1.02852,1.18818,1.37262
"Expected_age",0.778117,1.57613,2.43004,3.34375,4.32145,5.36762,6.48707,7.68492,8.96666,10.3382,11.8057,13.3761,15.0564,16.8544,18.7783
