"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.126431,0.126431,0.114813,0.103972,0.0938538,0.0844115,0.0755998,0.0673766,0.0597024,0.0525407,0.0458572,0.03962,0.0337993,0.0283673,0.023298
"SD",0.126431,0.126431,0.229627,0.311915,0.375415,0.422058,0.453599,0.471636,0.477619,0.472866,0.458572,0.43582,0.405592,0.368775,0.326173
"Expected_age",0.503773,1.51132,2.51887,3.52641,4.53396,5.5415,6.54905,7.5566,8.56414,9.57169,10.5792,11.5868,12.5943,13.6019,14.6094
