"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.0762957,0.0762957,0.0762957,0.0762957,0.0762957,0.0762957,0.0762957,0.0762957,0.0762957,0.0762957,0.0762957,0.0762957,0.0762957,0.0762957,0.0762957
"SD",0.0762957,0.0762957,0.152591,0.228887,0.305183,0.381478,0.457774,0.53407,0.610365,0.686661,0.762957,0.839253,0.915548,0.991844,1.06814
"Expected_age",1.09423,1.77901,2.5366,3.37474,4.302,5.32785,6.46277,7.71836,9.10746,10.6443,12.3444,14.2254,16.3064,18.6086,21.1556
