"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.193848,0.193848,0.177425,0.138026,0.108967,0.0887768,0.0744722,0.0639883,0.0560396,0.0498293,0.0448518,0.0407761,0.0373787,0.0345037,0.0320392
"SD",0.193848,0.193848,0.35485,0.414079,0.435868,0.443884,0.446833,0.447918,0.448317,0.448464,0.448518,0.448538,0.448545,0.448548,0.448549
"Expected_age",0.476728,1.43018,2.38364,3.33709,4.29055,5.24401,6.19746,7.15092,8.10437,9.05783,10.0113,10.9647,11.9182,12.8716,13.8251
