"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.295193,0.295193,0.194542,0.158669,0.139119,0.126195,0.116657,0.109113,0.102863,0.0975142,0.092829,0.0886538,0.0848843,0.0814469,0.0782874
"SD",0.295193,0.295193,0.389084,0.476006,0.556477,0.630975,0.699944,0.763794,0.822904,0.877628,0.92829,0.975191,1.01861,1.05881,1.09602
"Expected_age",0.502091,1.50627,2.51045,3.51464,4.51882,5.523,6.52718,7.53136,8.53554,9.53973,10.5439,11.5481,12.5523,13.5565,14.5606
