"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.0808056,0.0808056,0.0808056,0.0808056,0.0808056,0.0808056,0.0808056,0.0808056,0.0808056,0.0808056,0.0808056,0.0808056,0.0808056,0.0808056,0.0808056
"SD",0.0808056,0.0808056,0.161611,0.242417,0.323223,0.404028,0.484834,0.565639,0.646445,0.727251,0.808056,0.888862,0.969668,1.05047,1.13128
"Expected_age",0.265054,1.27951,2.30737,3.34883,4.40405,5.47323,6.55655,7.65419,8.76634,9.8932,11.035,12.1918,13.364,14.5516,15.755
