"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.0568897,0.0568897,0.0284673,0.0190273,0.0143913,0.0118299,0.010724,0.0116257,0.0171554,0.0356038,0.0921159,0.262826,0.779245,2.3488,7.14285
"SD",0.0568897,0.0568897,0.0569347,0.057082,0.0575651,0.0591493,0.0643442,0.0813798,0.137243,0.320434,0.921159,2.89108,9.35094,30.5344,99.9999
"Expected_age",-0.0984601,1.22532,2.48782,3.69187,4.84018,5.93534,6.97979,7.9759,8.92589,9.83191,10.696,11.5201,12.306,13.0555,13.7704
