"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.159659,0.159659,0.159659,0.159659,0.159659,0.159659,0.159658,0.159654,0.159638,0.159571,0.159284,0.158056,0.152805,0.130356,0.034379
"SD",0.159659,0.159659,0.319318,0.478976,0.638635,0.798293,0.957946,1.11758,1.27711,1.43614,1.59284,1.73861,1.83366,1.69462,0.481306
"Expected_age",0.732253,1.76866,2.76765,3.73056,4.6587,5.55332,6.41565,7.24683,8.048,8.82024,9.5646,10.2821,10.9736,11.6402,12.2828
