"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.159693,0.159693,0.159693,0.159693,0.159693,0.159693,0.159693,0.159693,0.159693,0.159693,0.159693,0.159693,0.159693,0.159693,0.159693
"SD",0.159693,0.159693,0.319387,0.47908,0.638774,0.798467,0.958161,1.11785,1.27755,1.43724,1.59693,1.75663,1.91632,2.07601,2.23571
"Expected_age",0.73039,1.76824,2.76812,3.73141,4.65945,5.55354,6.41491,7.24476,8.04425,8.81448,9.55653,10.2714,10.9602,11.6237,12.263
