"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.230851,0.230851,0.131734,0.101784,0.0897828,0.0856375,0.0861432,0.0901026,0.097115,0.107183,0.120571,0.137748,0.15939,0.186387,0.219882
"SD",0.230851,0.230851,0.263469,0.305351,0.359131,0.428187,0.516859,0.630719,0.77692,0.96465,1.20571,1.51523,1.91268,2.42303,3.07834
"Expected_age",0.486512,1.45954,2.43256,3.40559,4.37861,5.35163,6.32466,7.29768,8.27071,9.24373,10.2168,11.1898,12.1628,13.1358,14.1089
