"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.00100006,0.00100006,0.000500028,0.000333352,0.000250014,0.000200011,0.000166676,0.000142865,0.000125007,0.000111118,0.000100054,9.74085e-05,0.000968478,0.121475,0.202462
"SD",0.00100006,0.00100006,0.00100006,0.00100006,0.00100006,0.00100006,0.00100006,0.00100006,0.00100006,0.00100006,0.00100054,0.00107149,0.0116217,1.57918,2.83447
"Expected_age",0.478459,1.43538,2.3923,3.34922,4.30613,5.26305,6.21997,7.17689,8.13381,9.09073,10.0476,11.0046,11.9615,12.9184,13.8753
