"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.257692,0.257692,0.205033,0.182893,0.168693,0.157896,0.148971,0.14125,0.134387,0.128183,0.122511,0.117283,0.112437,0.107926,0.103712
"SD",0.257692,0.257692,0.410067,0.54868,0.674774,0.78948,0.893826,0.988749,1.0751,1.15365,1.22511,1.29011,1.34924,1.40303,1.45197
"Expected_age",0.514844,1.54453,2.57422,3.60391,4.6336,5.66328,6.69297,7.72266,8.75235,9.78203,10.8117,11.8414,12.8711,13.9008,14.9305
