"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.00100013,0.00100013,0.00701381,0.0147615,0.0247433,0.0376033,0.0541714,0.0755169,0.103017,0.138447,0.184094,0.242902,0.318668,0.416281,0.54204
"SD",0.00100013,0.00100013,0.0140276,0.0442846,0.0989731,0.188016,0.325028,0.528618,0.824139,1.24603,1.84094,2.67193,3.82402,5.41165,7.58856
"Expected_age",0.458925,1.31051,2.2001,3.12939,4.10015,5.11423,6.17357,7.28018,8.43619,9.64378,10.9053,12.223,13.5996,15.0377,16.5398
