"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.140235,0.140235,0.140235,0.140235,0.140235,0.140235,0.140235,0.140235,0.140235,0.140235,0.140235,0.140235,0.140235,0.140235,0.140235
"SD",0.140235,0.140235,0.280471,0.420706,0.560942,0.701177,0.841413,0.981648,1.12188,1.26212,1.40235,1.54259,1.68283,1.82306,1.9633
"Expected_age",0.843402,1.77416,2.68203,3.56757,4.43134,5.27386,6.09566,6.89726,7.67914,8.44179,9.18569,9.91129,10.6191,11.3094,11.9828
