"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.15207,0.15207,0.132485,0.114729,0.0986314,0.0840378,0.0708075,0.0588132,0.0479393,0.0380812,0.0291441,0.0210418,0.0136964,0.00703719,0.00100007
"SD",0.15207,0.15207,0.264969,0.344186,0.394525,0.420189,0.424845,0.411692,0.383514,0.342731,0.291441,0.23146,0.164357,0.0914835,0.0140009
"Expected_age",0.885711,1.7578,2.66072,3.59555,4.56342,5.56549,6.60298,7.67714,8.78926,9.94068,11.1328,12.3671,13.6449,14.968,16.3378
