"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.159678,0.159678,0.159678,0.159678,0.159678,0.159678,0.159678,0.159678,0.159678,0.159678,0.159678,0.159678,0.159678,0.159678,0.159678
"SD",0.159678,0.159678,0.319357,0.479035,0.638714,0.798392,0.95807,1.11775,1.27743,1.43711,1.59678,1.75646,1.91614,2.07582,2.2355
"Expected_age",0.509294,1.52788,2.54647,3.56506,4.58364,5.60223,6.62082,7.63941,8.658,9.67658,10.6952,11.7138,12.7323,13.7509,14.7695
