"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.153078,0.153078,0.116093,0.104328,0.0988763,0.0959579,0.0943122,0.0933993,0.0929493,0.0928123,0.0928986,0.093151,0.0935315,0.0940141,0.0945799
"SD",0.153078,0.153078,0.232186,0.312983,0.395505,0.479789,0.565873,0.653795,0.743594,0.835311,0.928986,1.02466,1.12238,1.22218,1.32412
"Expected_age",0.511336,1.53401,2.55668,3.57935,4.60202,5.62469,6.64736,7.67004,8.69271,9.71538,10.738,11.7607,12.7834,13.8061,14.8287
