"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.130008,0.130008,0.124234,0.11807,0.111489,0.104463,0.0969617,0.0889529,0.0804025,0.0712739,0.0615278,0.0511225,0.0400134,0.0281531,0.0154905
"SD",0.130008,0.130008,0.248469,0.354211,0.445957,0.522315,0.58177,0.622671,0.64322,0.641465,0.615278,0.562347,0.480161,0.36599,0.216867
"Expected_age",0.894454,1.78489,2.69681,3.63071,4.58714,5.56664,6.56977,7.59708,8.64917,9.72664,10.8301,11.9602,13.1175,14.3027,15.5165
