"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.001,0.001,0.0650897,0.0827643,0.0890721,0.0910065,0.0908862,0.0896955,0.0879185,0.0858179,0.0835463,0.0811963,0.0788261,0.0764729,0.0741607
"SD",0.001,0.001,0.130179,0.248293,0.356288,0.455032,0.545317,0.627869,0.703348,0.772361,0.835463,0.893159,0.945913,0.994147,1.03825
"Expected_age",0.485775,1.45733,2.42888,3.40043,4.37198,5.34353,6.31508,7.28663,8.25818,9.22973,10.2013,11.1728,12.1444,13.1159,14.0875
