"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.141434,0.141434,0.141434,0.141434,0.141434,0.141434,0.141434,0.141434,0.141434,0.141434,0.141434,0.141434,0.141434,0.141434,0.141434
"SD",0.141434,0.141434,0.282867,0.424301,0.565734,0.707168,0.848602,0.990035,1.13147,1.2729,1.41434,1.55577,1.6972,1.83864,1.98007
"Expected_age",0.934283,1.77663,2.65067,3.55759,4.49863,5.47507,6.48825,7.53954,8.63039,9.76227,10.9367,12.1554,13.4199,14.7319,16.0934
