"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.072628,0.072628,0.0727384,0.0729839,0.0735297,0.0747432,0.0774411,0.0834395,0.0967757,0.126426,0.192348,0.338912,0.66477,1.38925,2.99999
"SD",0.072628,0.072628,0.145477,0.218952,0.294119,0.373716,0.464647,0.584076,0.774205,1.13783,1.92348,3.72803,7.97724,18.0603,41.9999
"Expected_age",0.477749,1.43325,2.38874,3.34424,4.29974,5.25523,6.21073,7.16623,8.12173,9.07722,10.0327,10.9882,11.9437,12.8992,13.8547
