"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.0942259,0.0942259,0.0942259,0.0942261,0.0942269,0.0942304,0.0942457,0.0943138,0.0946147,0.095945,0.101827,0.127838,0.242847,0.751386,2.99999
"SD",0.0942259,0.0942259,0.188452,0.282678,0.376907,0.471152,0.565474,0.660197,0.756917,0.863505,1.01827,1.40621,2.91417,9.76801,41.9999
"Expected_age",0.502888,1.50866,2.51444,3.52021,4.52599,5.53176,6.53754,7.54331,8.54909,9.55487,10.5606,11.5664,12.5722,13.578,14.5837
